xmin,ymin,xmax,ymax,name,file,width,height,class,Xcent,Ycent,boxW,boxH
41,56,82,99,with_mask,maksssksksss551,400,267,0,0.15375,0.2902621722846442,0.1025,0.16104868913857678
149,108,186,146,with_mask,maksssksksss551,400,267,0,0.41875,0.4756554307116105,0.0925,0.14232209737827714
255,146,290,184,with_mask,maksssksksss551,400,267,0,0.68125,0.6179775280898876,0.0875,0.14232209737827714
342,143,378,178,with_mask,maksssksksss551,400,267,0,0.9,0.601123595505618,0.09,0.13108614232209737
203,114,241,149,with_mask,maksssksksss551,400,267,0,0.555,0.49250936329588013,0.095,0.13108614232209737
90,256,165,349,without_mask,maksssksksss402,301,400,2,0.42358803986710963,0.75625,0.24916943521594684,0.2325
77,206,170,323,with_mask,maksssksksss283,301,400,0,0.41029900332225916,0.66125,0.3089700996677741,0.2925
113,178,218,302,with_mask,maksssksksss356,301,400,0,0.5498338870431894,0.6,0.3488372093023256,0.31
134,191,229,316,without_mask,maksssksksss565,301,400,2,0.6029900332225914,0.63375,0.31561461794019935,0.3125
28,201,52,216,with_mask,maksssksksss288,400,225,0,0.1,0.9266666666666666,0.06,0.06666666666666667
143,93,175,126,with_mask,maksssksksss288,400,225,0,0.3975,0.4866666666666667,0.08,0.14666666666666667
198,97,229,125,with_mask,maksssksksss288,400,225,0,0.53375,0.49333333333333335,0.0775,0.12444444444444444
4,106,42,163,with_mask,maksssksksss257,400,267,0,0.0575,0.5037453183520599,0.095,0.21348314606741572
41,114,88,163,with_mask,maksssksksss257,400,267,0,0.16125,0.5187265917602997,0.1175,0.18352059925093633
101,95,143,146,with_mask,maksssksksss257,400,267,0,0.305,0.45131086142322097,0.105,0.19101123595505617
102,17,144,58,with_mask,maksssksksss257,400,267,0,0.3075,0.1404494382022472,0.105,0.15355805243445692
24,23,61,56,without_mask,maksssksksss257,400,267,2,0.10625,0.14794007490636704,0.0925,0.12359550561797752
193,44,232,95,with_mask,maksssksksss257,400,267,0,0.53125,0.2602996254681648,0.0975,0.19101123595505617
362,89,399,142,with_mask,maksssksksss257,400,267,0,0.95125,0.43258426966292135,0.0925,0.19850187265917604
342,34,379,71,with_mask,maksssksksss257,400,267,0,0.90125,0.19662921348314608,0.0925,0.13857677902621723
135,135,241,263,without_mask,maksssksksss370,301,400,2,0.6245847176079734,0.4975,0.3521594684385382,0.32
106,72,190,182,mask_weared_incorrect,maksssksksss132,306,400,1,0.48366013071895425,0.3175,0.27450980392156865,0.275
187,83,212,109,with_mask,maksssksksss97,301,400,0,0.6627906976744186,0.24,0.08305647840531562,0.065
166,100,243,175,with_mask,maksssksksss469,400,298,0,0.51125,0.46140939597315433,0.1925,0.2516778523489933
254,125,315,172,with_mask,maksssksksss469,400,298,0,0.71125,0.4983221476510067,0.1525,0.15771812080536912
44,25,95,81,with_mask,maksssksksss329,400,267,0,0.17375,0.19850187265917604,0.1275,0.20973782771535582
50,121,89,158,with_mask,maksssksksss329,400,267,0,0.17375,0.5224719101123596,0.0975,0.13857677902621723
41,210,88,260,with_mask,maksssksksss329,400,267,0,0.16125,0.8801498127340824,0.1175,0.18726591760299627
176,29,228,85,with_mask,maksssksksss329,400,267,0,0.505,0.21348314606741572,0.13,0.20973782771535582
175,123,225,169,with_mask,maksssksksss329,400,267,0,0.5,0.5468164794007491,0.125,0.17228464419475656
177,212,227,259,with_mask,maksssksksss329,400,267,0,0.505,0.8820224719101124,0.125,0.1760299625468165
312,28,360,81,with_mask,maksssksksss329,400,267,0,0.84,0.20411985018726592,0.12,0.19850187265917604
302,118,346,169,with_mask,maksssksksss329,400,267,0,0.81,0.5374531835205992,0.11,0.19101123595505617
288,182,368,264,with_mask,maksssksksss329,400,267,0,0.82,0.8352059925093633,0.2,0.30711610486891383
146,106,157,123,with_mask,maksssksksss730,400,267,0,0.37875,0.4288389513108614,0.0275,0.06367041198501873
192,75,205,95,with_mask,maksssksksss730,400,267,0,0.49625,0.31835205992509363,0.0325,0.0749063670411985
243,122,256,141,with_mask,maksssksksss730,400,267,0,0.62375,0.49250936329588013,0.0325,0.07116104868913857
136,101,258,226,with_mask,maksssksksss463,365,400,0,0.5397260273972603,0.40875,0.33424657534246577,0.3125
53,184,173,323,with_mask,maksssksksss645,301,400,0,0.3754152823920266,0.63375,0.39867109634551495,0.3475
28,78,43,99,with_mask,maksssksksss514,400,267,0,0.08875,0.33146067415730335,0.0375,0.07865168539325842
160,66,176,83,with_mask,maksssksksss514,400,267,0,0.42,0.27902621722846443,0.04,0.06367041198501873
174,33,186,52,with_mask,maksssksksss514,400,267,0,0.45,0.15917602996254682,0.03,0.07116104868913857
202,40,216,59,with_mask,maksssksksss514,400,267,0,0.5225,0.1853932584269663,0.035,0.07116104868913857
237,41,248,58,without_mask,maksssksksss514,400,267,2,0.60625,0.1853932584269663,0.0275,0.06367041198501873
249,44,266,66,mask_weared_incorrect,maksssksksss514,400,267,1,0.64375,0.20599250936329588,0.0425,0.08239700374531835
298,38,311,54,with_mask,maksssksksss514,400,267,0,0.76125,0.17228464419475656,0.0325,0.0599250936329588
333,51,346,70,with_mask,maksssksksss514,400,267,0,0.84875,0.22659176029962547,0.0325,0.07116104868913857
375,47,386,63,with_mask,maksssksksss514,400,267,0,0.95125,0.20599250936329588,0.0275,0.0599250936329588
386,44,400,64,mask_weared_incorrect,maksssksksss514,400,267,1,0.9825,0.20224719101123595,0.035,0.0749063670411985
108,60,127,79,with_mask,maksssksksss447,400,267,0,0.29375,0.2602996254681648,0.0475,0.07116104868913857
201,84,217,102,with_mask,maksssksksss447,400,267,0,0.5225,0.34831460674157305,0.04,0.06741573033707865
313,74,331,97,with_mask,maksssksksss447,400,267,0,0.805,0.3202247191011236,0.045,0.08614232209737828
21,54,90,119,with_mask,maksssksksss264,400,267,0,0.13875,0.32397003745318353,0.1725,0.24344569288389514
165,18,194,47,with_mask,maksssksksss264,400,267,0,0.44875,0.12172284644194757,0.0725,0.10861423220973783
145,89,195,139,with_mask,maksssksksss264,400,267,0,0.425,0.42696629213483145,0.125,0.18726591760299627
110,218,233,267,with_mask,maksssksksss264,400,267,0,0.42875,0.9082397003745318,0.3075,0.18352059925093633
275,88,320,136,with_mask,maksssksksss264,400,267,0,0.74375,0.41947565543071164,0.1125,0.1797752808988764
244,18,274,48,with_mask,maksssksksss264,400,267,0,0.6475,0.12359550561797752,0.075,0.11235955056179775
338,12,374,48,with_mask,maksssksksss264,400,267,0,0.89,0.11235955056179775,0.09,0.1348314606741573
53,79,91,123,without_mask,maksssksksss473,400,203,2,0.18,0.4975369458128079,0.095,0.21674876847290642
110,49,144,83,with_mask,maksssksksss473,400,203,0,0.3175,0.3251231527093596,0.085,0.16748768472906403
244,28,276,67,with_mask,maksssksksss473,400,203,0,0.65,0.23399014778325122,0.08,0.1921182266009852
300,75,332,112,with_mask,maksssksksss473,400,203,0,0.79,0.4605911330049261,0.08,0.18226600985221675
96,74,136,127,with_mask,maksssksksss334,400,312,0,0.29,0.32211538461538464,0.1,0.16987179487179488
193,100,234,146,with_mask,maksssksksss334,400,312,0,0.53375,0.3942307692307692,0.1025,0.14743589743589744
259,105,305,151,with_mask,maksssksksss334,400,312,0,0.705,0.41025641025641024,0.115,0.14743589743589744
334,106,367,144,without_mask,maksssksksss334,400,312,2,0.87625,0.40064102564102566,0.0825,0.12179487179487179
12,37,54,79,with_mask,maksssksksss685,400,225,0,0.0825,0.2577777777777778,0.105,0.18666666666666668
147,47,197,103,with_mask,maksssksksss685,400,225,0,0.43,0.3333333333333333,0.125,0.24888888888888888
292,55,315,80,with_mask,maksssksksss685,400,225,0,0.75875,0.3,0.0575,0.1111111111111111
381,56,400,77,with_mask,maksssksksss685,400,225,0,0.97625,0.29555555555555557,0.0475,0.09333333333333334
59,131,64,138,without_mask,maksssksksss151,400,200,2,0.15375,0.6725,0.0125,0.035
82,127,89,134,with_mask,maksssksksss151,400,200,0,0.21375,0.6525,0.0175,0.035
101,142,105,146,with_mask,maksssksksss151,400,200,0,0.2575,0.72,0.01,0.02
111,132,116,138,with_mask,maksssksksss151,400,200,0,0.28375,0.675,0.0125,0.03
126,131,132,138,with_mask,maksssksksss151,400,200,0,0.3225,0.6725,0.015,0.035
134,134,139,140,with_mask,maksssksksss151,400,200,0,0.34125,0.685,0.0125,0.03
143,134,149,139,with_mask,maksssksksss151,400,200,0,0.365,0.6825,0.015,0.025
170,142,180,152,mask_weared_incorrect,maksssksksss151,400,200,1,0.4375,0.735,0.025,0.05
225,105,235,117,with_mask,maksssksksss151,400,200,0,0.575,0.555,0.025,0.06
278,100,288,113,with_mask,maksssksksss151,400,200,0,0.7075,0.5325,0.025,0.065
159,90,217,164,without_mask,maksssksksss785,400,244,2,0.47,0.5204918032786885,0.145,0.30327868852459017
118,151,216,279,without_mask,maksssksksss125,301,400,2,0.5548172757475083,0.5375,0.32558139534883723,0.32
114,159,213,286,without_mask,maksssksksss51,301,400,2,0.5431893687707641,0.55625,0.3289036544850498,0.3175
273,87,300,116,with_mask,maksssksksss227,400,267,0,0.71625,0.3801498127340824,0.0675,0.10861423220973783
344,60,366,88,with_mask,maksssksksss227,400,267,0,0.8875,0.27715355805243447,0.055,0.10486891385767791
246,50,271,82,with_mask,maksssksksss227,400,267,0,0.64625,0.24719101123595505,0.0625,0.1198501872659176
146,104,169,126,with_mask,maksssksksss227,400,267,0,0.39375,0.4307116104868914,0.0575,0.08239700374531835
163,80,184,103,with_mask,maksssksksss227,400,267,0,0.43375,0.34269662921348315,0.0525,0.08614232209737828
1,69,33,130,with_mask,maksssksksss227,400,267,0,0.0425,0.37265917602996257,0.08,0.22846441947565543
124,86,142,104,with_mask,maksssksksss227,400,267,0,0.3325,0.35580524344569286,0.045,0.06741573033707865
98,78,119,96,with_mask,maksssksksss227,400,267,0,0.27125,0.3258426966292135,0.0525,0.06741573033707865
31,78,46,93,with_mask,maksssksksss227,400,267,0,0.09625,0.3202247191011236,0.0375,0.056179775280898875
72,78,88,91,with_mask,maksssksksss227,400,267,0,0.2,0.31647940074906367,0.04,0.04868913857677903
58,72,66,82,with_mask,maksssksksss227,400,267,0,0.155,0.2883895131086142,0.02,0.03745318352059925
200,70,211,82,with_mask,maksssksksss227,400,267,0,0.51375,0.2846441947565543,0.0275,0.0449438202247191
143,75,222,155,with_mask,maksssksksss190,400,282,0,0.45625,0.4078014184397163,0.1975,0.28368794326241137
128,46,151,77,with_mask,maksssksksss419,267,400,0,0.5224719101123596,0.15375,0.08614232209737828,0.0775
7,156,19,177,without_mask,maksssksksss419,267,400,2,0.04868913857677903,0.41625,0.0449438202247191,0.0525
20,163,38,183,without_mask,maksssksksss419,267,400,2,0.10861423220973783,0.4325,0.06741573033707865,0.05
37,151,50,169,without_mask,maksssksksss419,267,400,2,0.16292134831460675,0.4,0.04868913857677903,0.045
50,158,59,175,without_mask,maksssksksss419,267,400,2,0.20411985018726592,0.41625,0.033707865168539325,0.0425
59,157,69,173,without_mask,maksssksksss419,267,400,2,0.2397003745318352,0.4125,0.03745318352059925,0.04
190,112,196,123,without_mask,maksssksksss419,267,400,2,0.7228464419475655,0.29375,0.02247191011235955,0.0275
73,155,82,170,without_mask,maksssksksss419,267,400,2,0.2902621722846442,0.40625,0.033707865168539325,0.0375
9,55,29,79,with_mask,maksssksksss231,400,249,0,0.0475,0.26907630522088355,0.05,0.0963855421686747
32,50,56,74,with_mask,maksssksksss231,400,249,0,0.11,0.24899598393574296,0.06,0.0963855421686747
102,26,120,49,with_mask,maksssksksss231,400,249,0,0.2775,0.15060240963855423,0.045,0.09236947791164658
87,73,105,99,with_mask,maksssksksss231,400,249,0,0.24,0.3453815261044177,0.045,0.10441767068273092
117,63,137,88,with_mask,maksssksksss231,400,249,0,0.3175,0.3032128514056225,0.05,0.10040160642570281
148,65,171,91,with_mask,maksssksksss231,400,249,0,0.39875,0.3132530120481928,0.0575,0.10441767068273092
168,47,191,70,with_mask,maksssksksss231,400,249,0,0.44875,0.23493975903614459,0.0575,0.09236947791164658
194,59,217,84,with_mask,maksssksksss231,400,249,0,0.51375,0.28714859437751006,0.0575,0.10040160642570281
217,50,241,76,with_mask,maksssksksss231,400,249,0,0.5725,0.25301204819277107,0.06,0.10441767068273092
268,59,288,81,with_mask,maksssksksss231,400,249,0,0.695,0.28112449799196787,0.05,0.08835341365461848
291,59,308,85,with_mask,maksssksksss231,400,249,0,0.74875,0.2891566265060241,0.0425,0.10441767068273092
323,49,349,77,with_mask,maksssksksss231,400,249,0,0.84,0.25301204819277107,0.065,0.11244979919678715
366,47,390,73,with_mask,maksssksksss231,400,249,0,0.945,0.24096385542168675,0.06,0.10441767068273092
127,39,148,61,with_mask,maksssksksss231,400,249,0,0.34375,0.20080321285140562,0.0525,0.08835341365461848
392,86,401,106,with_mask,maksssksksss231,400,249,0,0.99125,0.3855421686746988,0.0225,0.08032128514056225
24,79,56,107,with_mask,maksssksksss330,400,300,0,0.1,0.31,0.08,0.09333333333333334
92,44,125,79,with_mask,maksssksksss330,400,300,0,0.27125,0.205,0.0825,0.11666666666666667
166,65,203,100,with_mask,maksssksksss330,400,300,0,0.46125,0.275,0.0925,0.11666666666666667
284,39,343,98,with_mask,maksssksksss330,400,300,0,0.78375,0.22833333333333333,0.1475,0.19666666666666666
29,198,135,324,with_mask,maksssksksss746,301,400,0,0.2724252491694352,0.6525,0.3521594684385382,0.315
69,100,214,267,with_mask,maksssksksss626,267,400,0,0.5299625468164794,0.45875,0.5430711610486891,0.4175
120,61,182,129,with_mask,maksssksksss427,400,210,0,0.3775,0.4523809523809524,0.155,0.3238095238095238
52,68,68,85,with_mask,maksssksksss427,400,210,0,0.15,0.36428571428571427,0.04,0.08095238095238096
216,64,238,86,with_mask,maksssksksss427,400,210,0,0.5675,0.35714285714285715,0.055,0.10476190476190476
299,1,395,88,with_mask,maksssksksss427,400,210,0,0.8675,0.2119047619047619,0.24,0.4142857142857143
164,77,230,152,with_mask,maksssksksss326,382,400,0,0.5157068062827225,0.28625,0.17277486910994763,0.1875
192,116,276,183,with_mask,maksssksksss326,382,400,0,0.612565445026178,0.37375,0.2198952879581152,0.1675
65,63,110,112,with_mask,maksssksksss131,400,267,0,0.21875,0.32771535580524347,0.1125,0.18352059925093633
127,31,166,76,with_mask,maksssksksss131,400,267,0,0.36625,0.20037453183520598,0.0975,0.16853932584269662
257,55,284,86,without_mask,maksssksksss131,400,267,2,0.67625,0.2640449438202247,0.0675,0.11610486891385768
284,66,321,107,with_mask,maksssksksss131,400,267,0,0.75625,0.32397003745318353,0.0925,0.15355805243445692
252,125,295,167,without_mask,maksssksksss131,400,267,2,0.68375,0.5468164794007491,0.1075,0.15730337078651685
345,93,363,116,with_mask,maksssksksss131,400,267,0,0.885,0.3913857677902622,0.045,0.08614232209737828
236,74,256,99,without_mask,maksssksksss131,400,267,2,0.615,0.32397003745318353,0.05,0.09363295880149813
216,63,237,83,without_mask,maksssksksss131,400,267,2,0.56625,0.27340823970037453,0.0525,0.0749063670411985
185,62,272,130,with_mask,maksssksksss798,400,333,0,0.57125,0.2882882882882883,0.2175,0.2042042042042042
164,238,262,322,with_mask,maksssksksss798,400,333,0,0.5325,0.8408408408408409,0.245,0.25225225225225223
1,77,8,83,with_mask,maksssksksss255,400,225,0,0.01125,0.35555555555555557,0.0175,0.02666666666666667
43,82,51,89,with_mask,maksssksksss255,400,225,0,0.1175,0.38,0.02,0.03111111111111111
7,95,22,110,with_mask,maksssksksss255,400,225,0,0.03625,0.45555555555555555,0.0375,0.06666666666666667
33,115,45,130,with_mask,maksssksksss255,400,225,0,0.0975,0.5444444444444444,0.03,0.06666666666666667
73,89,94,111,with_mask,maksssksksss255,400,225,0,0.20875,0.4444444444444444,0.0525,0.09777777777777778
88,78,97,90,with_mask,maksssksksss255,400,225,0,0.23125,0.37333333333333335,0.0225,0.05333333333333334
100,73,108,82,with_mask,maksssksksss255,400,225,0,0.26,0.34444444444444444,0.02,0.04
128,78,133,84,with_mask,maksssksksss255,400,225,0,0.32625,0.36,0.0125,0.02666666666666667
117,85,124,93,with_mask,maksssksksss255,400,225,0,0.30125,0.39555555555555555,0.0175,0.035555555555555556
122,99,136,115,with_mask,maksssksksss255,400,225,0,0.3225,0.47555555555555556,0.035,0.07111111111111111
138,93,146,105,with_mask,maksssksksss255,400,225,0,0.355,0.44,0.02,0.05333333333333334
149,91,172,113,with_mask,maksssksksss255,400,225,0,0.40125,0.4533333333333333,0.0575,0.09777777777777778
169,127,195,157,with_mask,maksssksksss255,400,225,0,0.455,0.6311111111111111,0.065,0.13333333333333333
176,84,181,89,mask_weared_incorrect,maksssksksss255,400,225,1,0.44625,0.3844444444444444,0.0125,0.022222222222222223
234,99,244,114,with_mask,maksssksksss255,400,225,0,0.5975,0.47333333333333333,0.025,0.06666666666666667
254,87,262,97,with_mask,maksssksksss255,400,225,0,0.645,0.4088888888888889,0.02,0.044444444444444446
269,105,283,121,with_mask,maksssksksss255,400,225,0,0.69,0.5022222222222222,0.035,0.07111111111111111
308,112,372,181,with_mask,maksssksksss255,400,225,0,0.85,0.6511111111111111,0.16,0.30666666666666664
365,153,389,182,with_mask,maksssksksss255,400,225,0,0.9425,0.7444444444444445,0.06,0.1288888888888889
99,44,116,64,with_mask,maksssksksss64,400,225,0,0.26875,0.24,0.0425,0.08888888888888889
151,41,171,61,with_mask,maksssksksss64,400,225,0,0.4025,0.22666666666666666,0.05,0.08888888888888889
306,21,326,42,with_mask,maksssksksss64,400,225,0,0.79,0.14,0.05,0.09333333333333334
354,32,357,38,with_mask,maksssksksss64,400,225,0,0.88875,0.15555555555555556,0.0075,0.02666666666666667
275,32,277,35,without_mask,maksssksksss64,400,225,2,0.69,0.14888888888888888,0.005,0.013333333333333334
243,34,246,37,with_mask,maksssksksss64,400,225,0,0.61125,0.15777777777777777,0.0075,0.013333333333333334
207,38,208,40,with_mask,maksssksksss64,400,225,0,0.51875,0.17333333333333334,0.0025,0.008888888888888889
216,37,218,39,with_mask,maksssksksss64,400,225,0,0.5425,0.1688888888888889,0.005,0.008888888888888889
217,36,219,39,with_mask,maksssksksss64,400,225,0,0.545,0.16666666666666666,0.005,0.013333333333333334
226,35,227,37,with_mask,maksssksksss64,400,225,0,0.56625,0.16,0.0025,0.008888888888888889
230,36,231,38,with_mask,maksssksksss64,400,225,0,0.57625,0.16444444444444445,0.0025,0.008888888888888889
109,139,218,271,with_mask,maksssksksss608,301,400,0,0.5431893687707641,0.5125,0.36212624584717606,0.33
45,215,138,336,with_mask,maksssksksss725,301,400,0,0.30398671096345514,0.68875,0.3089700996677741,0.3025
28,54,44,71,with_mask,maksssksksss13,400,226,0,0.09,0.27654867256637167,0.04,0.0752212389380531
98,62,114,80,with_mask,maksssksksss13,400,226,0,0.265,0.3141592920353982,0.04,0.07964601769911504
162,51,194,89,mask_weared_incorrect,maksssksksss13,400,226,1,0.445,0.30973451327433627,0.08,0.168141592920354
293,60,313,81,with_mask,maksssksksss13,400,226,0,0.7575,0.31194690265486724,0.05,0.09292035398230089
352,53,373,71,with_mask,maksssksksss13,400,226,0,0.90625,0.2743362831858407,0.0525,0.07964601769911504
229,53,241,72,with_mask,maksssksksss13,400,226,0,0.5875,0.27654867256637167,0.03,0.084070796460177
51,144,128,239,with_mask,maksssksksss138,400,267,0,0.22375,0.7172284644194756,0.1925,0.35580524344569286
147,169,217,233,with_mask,maksssksksss138,400,267,0,0.455,0.7528089887640449,0.175,0.2397003745318352
224,92,309,186,with_mask,maksssksksss138,400,267,0,0.66625,0.5205992509363296,0.2125,0.352059925093633
115,75,169,135,with_mask,maksssksksss212,267,400,0,0.5318352059925093,0.2625,0.20224719101123595,0.15
